"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source","Change","Percentage","Increase/Decrease"
5710,"Gulu Airport","Gulu","Uganda","ULU","HUGU",2.805560111999512,32.271800994873054,3510,"3","U","Africa/Kampala","airport","OurAirports",-29.466240882873542,-333.22081142386025,"Decrease"
5711,"Diu Airport","Diu","India","DIU","VA1P",20.71310043334961,70.92109680175781,31,"5.5","N","Asia/Calcutta","airport","OurAirports",-50.2079963684082,-711.6349410258666,"Decrease"
5714,"Aberdeen Regional Airport","Aberdeen","United States","ABR","KABR",45.44910049438477,-98.42179870605469,1302,"-6","A","America/Chicago","airport","OurAirports",143.87089920043945,987.3835260400964,"Increase"
5715,"Southwest Georgia Regional Airport","Albany","United States","ABY","KABY",31.535499572753906,-84.19450378417969,197,"-5","A","America/New_York","airport","OurAirports",115.7300033569336,845.6148704090577,"Increase"
5716,"Athens Ben Epps Airport","Athens","United States","AHN","KAHN",33.94860076904297,-83.32630157470703,808,"-5","A","America/New_York","airport","OurAirports",117.27490234375,836.717499869747,"Increase"
5717,"Alamogordo White Sands Regional Airport","Alamogordo","United States","ALM","KALM",32.839900970500004,-105.990997314,4200,"-7","A","America/Denver","airport","OurAirports",138.8308982845,1064.1374797457358,"Increase"
5718,"Waterloo Regional Airport","Waterloo","United States","ALO","KALO",42.55709838867188,-92.40029907226562,873,"-6","A","America/Chicago","airport","OurAirports",134.9573974609375,927.174198407644,"Increase"
5719,"Walla Walla Regional Airport","Walla Walla","United States","ALW","KALW",46.09489822,-118.288002,1194,"-8","A","America/Los_Angeles","airport","OurAirports",164.38290022,1186.446204253959,"Increase"
5720,"Alpena County Regional Airport","Alpena","United States","APN","KAPN",45.07809829999999,-83.56030273,690,"-5","A","America/New_York","airport","OurAirports",128.63840103,838.4567058241893,"Increase"
5721,"Watertown Regional Airport","Watertown","United States","ATY","KATY",44.91400146,-97.15470123,1749,"-6","A","America/Chicago","airport","OurAirports",142.06870269,974.71013956704,"Increase"
5722,"Bradford Regional Airport","Bradford","United States","BFD","KBFD",41.8031005859375,-78.64009857177734,2143,"-5","A","America/New_York","airport","OurAirports",120.44319915771484,789.2821882474784,"Increase"
5723,"Western Neb. Rgnl/William B. Heilig Airport","Scottsbluff","United States","BFF","KBFF",41.87400055,-103.5960007,3967,"-7","A","America/Denver","airport","OurAirports",145.47000125,1039.4340003930197,"Increase"
5724,"Raleigh County Memorial Airport","Beckley","United States","BKW","KBKW",37.787300109899995,-81.1241989136,2504,"-5","A","America/New_York","airport","OurAirports",118.9114990235,814.3888532590694,"Increase"
5725,"Brunswick Golden Isles Airport","Brunswick","United States","BQK","KBQK",31.2588005065918,-81.46649932861328,26,"-5","A","America/New_York","airport","OurAirports",112.72529983520508,818.2711873181602,"Increase"
5726,"Southeast Iowa Regional Airport","Burlington","United States","BRL","KBRL",40.783199310302734,-91.12550354003906,698,"-6","A","America/Chicago","airport","OurAirports",131.9087028503418,914.4894237044249,"Increase"
5727,"Jack Mc Namara Field Airport","Crescent City","United States","CEC","KCEC",41.78020096,-124.23699950000001,61,"-8","A","America/Los_Angeles","airport","OurAirports",166.01720046000003,1246.3435804937353,"Increase"
5728,"Cape Girardeau Regional Airport","Cape Girardeau","United States","CGI","KCGI",37.22529983520508,-89.57080078125,342,"-6","A","America/Chicago","airport","OurAirports",126.79610061645508,899.1141885868061,"Increase"
5729,"Chippewa County International Airport","Sault Ste Marie","United States","CIU","KCIU",46.25080108642578,-84.47239685058594,800,"-5","A","America/New_York","airport","OurAirports",130.72319793701172,847.5503670733726,"Increase"
5730,"North Central West Virginia Airport","Clarksburg","United States","CKB","KCKB",39.2966003418,-80.2281036377,1217,"-5","A","America/New_York","airport","OurAirports",119.5247039795,805.322640560056,"Increase"
5731,"William R Fairchild International Airport","Port Angeles","United States","CLM","KCLM",48.120201110839844,-123.5,291,"-8","A","America/Los_Angeles","airport","OurAirports",171.62020111083984,1238.5664896893413,"Increase"
5732,"Houghton County Memorial Airport","Hancock","United States","CMX","KCMX",47.16839981079102,-88.48909759521484,1095,"-5","A","America/New_York","airport","OurAirports",135.65749740600586,887.7670009593604,"Increase"
5733,"Dodge City Regional Airport","Dodge City","United States","DDC","KDDC",37.76340103149414,-99.9655990600586,2594,"-6","A","America/Chicago","airport","OurAirports",137.72900009155273,1003.3031462150045,"Increase"
5734,"DuBois Regional Airport","Du Bois","United States","DUJ","KDUJ",41.17829895,-78.8986969,1817,"-5","A","America/New_York","airport","OurAirports",120.07699585,791.9029951329834,"Increase"
5735,"Chippewa Valley Regional Airport","Eau Claire","United States","EAU","KEAU",44.86579895019531,-91.48429870605469,913,"-6","A","America/Chicago","airport","OurAirports",136.35009765625,917.8820524699829,"Increase"
5736,"Elko Regional Airport","Elko","United States","EKO","KEKO",40.82490158081055,-115.79199981689452,5140,"-8","A","America/Los_Angeles","airport","OurAirports",156.61690139770508,1161.7563062880888,"Increase"
5737,"New Bedford Regional Airport","New Bedford","United States","EWB","KEWB",41.67610168457031,-70.95690155029297,80,"-5","A","America/New_York","airport","OurAirports",112.63300323486328,712.2715956071663,"Increase"
5738,"Fayetteville Regional Grannis Field","Fayetteville","United States","FAY","KFAY",34.991199493408196,-78.88030242919922,189,"-5","A","America/New_York","airport","OurAirports",113.87150192260742,792.0573140440214,"Increase"
5739,"Wokal Field Glasgow International Airport","Glasgow","United States","GGW","KGGW",48.212502,-106.614998,2296,"-7","A","America/Denver","airport","OurAirports",154.8275,1069.3613358429304,"Increase"
5740,"Central Nebraska Regional Airport","Grand Island","United States","GRI","KGRI",40.96749877929688,-98.30960083007812,1847,"-6","A","America/Chicago","airport","OurAirports",139.277099609375,986.4957057135938,"Increase"
5741,"Memorial Field","Hot Springs","United States","HOT","KHOT",34.47800064086914,-93.09619903564452,540,"-6","A","America/Chicago","airport","OurAirports",127.57419967651366,934.6621527006994,"Increase"
5742,"Tri-State/Milton J. Ferguson Field","Huntington","United States","HTS","KHTS",38.36669922,-82.55799866,828,"-5","A","America/New_York","airport","OurAirports",120.92469788,828.7318005516407,"Increase"
5743,"Kili Airport","Kili Island","Marshall Islands","KIO","Q51",5.644515,169.119507,5,"12","U","Pacific/Majuro","airport","OurAirports",-163.474992,-1720.156812860104,"Decrease"
5744,"Kirksville Regional Airport","Kirksville","United States","IRK","KIRK",40.09349822998047,-92.5448989868164,966,"-6","A","America/Chicago","airport","OurAirports",132.63839721679688,928.7572169641378,"Increase"
5745,"Jamestown Regional Airport","Jamestown","United States","JMS","KJMS",46.92969894,-98.67819977,1500,"-6","A","America/Chicago","airport","OurAirports",145.60789871,989.884678987092,"Increase"
5746,"Laramie Regional Airport","Laramie","United States","LAR","KLAR",41.31209945678711,-105.6750030517578,7284,"-7","A","America/Denver","airport","OurAirports",146.98710250854492,1060.3079979034353,"Increase"
5747,"Arnold Palmer Regional Airport","Latrobe","United States","LBE","KLBE",40.27590179,-79.40480042,1199,"-5","A","America/New_York","airport","OurAirports",119.68070220999999,797.019525553737,"Increase"
5748,"North Platte Regional Airport Lee Bird Field","North Platte","United States","LBF","KLBF",41.12620163,-100.6839981,2777,"-6","A","America/Chicago","airport","OurAirports",141.81019973,1010.28815258185,"Increase"
5749,"Lebanon Municipal Airport","Lebanon","United States","LEB","KLEB",43.626098632799994,-72.30419921880002,603,"-5","A","America/New_York","airport","OurAirports",115.93029785160002,725.6993532971699,"Increase"
5750,"Crater Lake-Klamath Regional Airport","Klamath Falls","United States","LMT","KLMT",42.156101,-121.733002,4095,"-8","A","America/Los_Angeles","airport","OurAirports",163.889103,1221.2176922256642,"Increase"
5751,"Lancaster Airport","Lancaster","United States","LNS","KLNS",40.12170028686523,-76.29609680175781,403,"-5","A","America/New_York","airport","OurAirports",116.41779708862305,765.8625847550605,"Increase"
5752,"Lewistown Municipal Airport","Lewistown","United States","LWT","KLWT",47.04930114746094,-109.46700286865234,4170,"-7","A","America/Denver","airport","OurAirports",156.51630401611328,1097.996673295453,"Increase"
5753,"Lynchburg Regional Preston Glenn Field","Lynchburg","United States","LYH","KLYH",37.326698303222656,-79.20040130615234,938,"-5","A","America/New_York","airport","OurAirports",116.527099609375,795.1258294799693,"Increase"
5754,"Muskegon County Airport","Muskegon","United States","MKG","KMKG",43.16949844,-86.23819733,629,"-5","A","America/New_York","airport","OurAirports",129.40769577,865.379638328466,"Increase"
5755,"Frank Wiley Field","Miles City","United States","MLS","KMLS",46.428001403808594,-105.88600158691406,2630,"-7","A","America/Denver","airport","OurAirports",152.31400299072266,1062.1406654423577,"Increase"
5756,"Northwest Alabama Regional Airport","Muscle Shoals","United States","MSL","KMSL",34.74530029,-87.61019897,551,"-6","A","America/Chicago","airport","OurAirports",122.35549926,879.6234875209647,"Increase"
5757,"Southwest Oregon Regional Airport","North Bend","United States","OTH","KOTH",43.41709899902344,-124.24600219726562,17,"-8","A","America/Los_Angeles","airport","OurAirports",167.66310119628906,1246.3217056194624,"Increase"
5758,"Owensboro Daviess County Airport","Owensboro","United States","OWB","KOWB",37.74010086,-87.16680145,407,"-6","A","America/Chicago","airport","OurAirports",124.90690230999999,874.9776745025885,"Increase"
5759,"Hattiesburg Laurel Regional Airport","Hattiesburg/Laurel","United States","PIB","KPIB",31.467100143432614,-89.33709716796875,298,"-6","A","America/Chicago","airport","OurAirports",120.80419731140137,897.2100352337092,"Increase"
5760,"Pocatello Regional Airport","Pocatello","United States","PIH","KPIH",42.9098014831543,-112.59600067138672,4452,"-7","A","America/Denver","airport","OurAirports",155.50580215454102,1129.5840225978743,"Increase"
5761,"Pierre Regional Airport","Pierre","United States","PIR","KPIR",44.38270187,-100.2860031,1744,"-6","A","America/Chicago","airport","OurAirports",144.66870497,1006.1196050879802,"Increase"
5762,"Pellston Regional Airport of Emmet County Airport","Pellston","United States","PLN","KPLN",45.57089996,-84.79669952,721,"-5","A","America/New_York","airport","OurAirports",130.36759948,850.8277594068608,"Increase"
5763,"Portsmouth International at Pease Airport","Portsmouth","United States","PSM","KPSM",43.0778999329,-70.8233032227,100,"-5","A","America/New_York","airport","OurAirports",113.9012031556,710.8771073405273,"Increase"
5764,"Reading Regional Carl A Spaatz Field","Reading","United States","RDG","KRDG",40.378501892089844,-75.96520233154297,344,"-5","A","America/New_York","airport","OurAirports",116.34370422363281,762.5333512194355,"Increase"
5765,"Rhinelander Oneida County Airport","Rhinelander","United States","RHI","KRHI",45.63119888305664,-89.46749877929688,1624,"-6","A","America/Chicago","airport","OurAirports",135.09869766235352,897.6356528854767,"Increase"
5766,"Southwest Wyoming Regional Airport","Rock Springs","United States","RKS","KRKS",41.5942,-109.065001,6764,"-7","A","America/Denver","airport","OurAirports",150.659201,1094.272130415827,"Increase"
5767,"Rutland - Southern Vermont Regional Airport","Rutland","United States","RUT","KRUT",43.52939987,-72.94960022,787,"-5","A","America/New_York","airport","OurAirports",116.47900009,732.1718718521859,"Increase"
5768,"San Luis County Regional Airport","San Luis Obispo","United States","SBP","KSBP",35.2368011475,-120.64199829100001,212,"-8","A","America/Los_Angeles","airport","OurAirports",155.8787994385,1210.8437329202804,"Increase"
5769,"Sheridan County Airport","Sheridan","United States","SHR","KSHR",44.76919937133789,-106.9800033569336,4021,"-7","A","America/Denver","airport","OurAirports",151.74920272827148,1073.1896229490696,"Increase"
5770,"Adirondack Regional Airport","Saranac Lake","United States","SLK","KSLK",44.38529968261719,-74.2061996459961,1663,"-5","A","America/New_York","airport","OurAirports",118.59149932861328,744.7338607974019,"Increase"
5771,"Salina Municipal Airport","Salina","United States","SLN","KSLN",38.79100036621094,-97.6521987915039,1288,"-6","A","America/Chicago","airport","OurAirports",136.44319915771484,980.0393810698845,"Increase"
5772,"Santa Maria Pub/Capt G Allan Hancock Field","Santa Maria","United States","SMX","KSMX",34.89889908,-120.4570007,261,"-8","A","America/Los_Angeles","airport","OurAirports",155.35589978,1209.021605872041,"Increase"
5773,"Tupelo Regional Airport","Tupelo","United States","TUP","KTUP",34.26810073852539,-88.7698974609375,346,"-6","A","America/Chicago","airport","OurAirports",123.03799819946289,891.2894274079785,"Increase"
5774,"Quincy Regional Baldwin Field","Quincy","United States","UIN","KUIN",39.94269943,-91.19460297,768,"-6","A","America/Chicago","airport","OurAirports",131.1373024,915.2291653986731,"Increase"
5775,"Victoria Regional Airport","Victoria","United States","VCT","KVCT",28.85260009765625,-96.9185028076172,115,"-6","A","America/Chicago","airport","OurAirports",125.77110290527345,973.5441188506458,"Increase"
5776,"Valdosta Regional Airport","Valdosta","United States","VLD","KVLD",30.78249931335449,-83.27670288085938,203,"-5","A","America/New_York","airport","OurAirports",114.05920219421387,836.4723550406561,"Increase"
5777,"Worland Municipal Airport","Worland","United States","WRL","KWRL",43.9656982421875,-107.95099639892578,4227,"-7","A","America/Denver","airport","OurAirports",151.91669464111328,1082.9653098774152,"Increase"
5779,"Yakima Air Terminal McAllister Field","Yakima","United States","YKM","KYKM",46.56819916,-120.5439987,1099,"-8","A","America/Los_Angeles","airport","OurAirports",167.11219786,1209.0285345683917,"Increase"
5780,"Ercan International Airport","Nicosia","Cyprus","ECN","LCEN",35.15470123291016,33.49610137939453,404,"2","E","Asia/Nicosia","airport","OurAirports",1.658599853515632,-334.9138337640959,"Increase"
5781,"LogroÃ±o-Agoncillo Airport","LogroÃ±o-Agoncillo","Spain","RJL","LELO",42.4609534888,-2.32223510742,1161,"1","E","Europe/Madrid","airport","OurAirports",44.78318859622,24.277042147212114,"Increase"
5782,"ÃŽle d'Yeu Airport","ÃŽle d'Yeu","France","IDY","LFEY",46.71860122680664,-2.3911099433898926,79,"1","E","Europe/Paris","airport","OurAirports",49.10971117019653,24.962280545503308,"Increase"
5783,"Angers-Loire Airport","Angers/MarcÃ©","France","ANE","LFJR",47.560299,-0.312222,194,"1","E","Europe/Paris","airport","OurAirports",47.872521,4.128784761083609,"Increase"
5786,"La MÃ´le Airport","La MÃ´le","France","LTT","LFTZ",43.205399,6.482,59,"1","E","Europe/Paris","airport","OurAirports",36.723399,-63.97002754632587,"Increase"
5787,"Syros Airport","Syros Island","Greece","JSY","LGSO",37.422798156700004,24.950899124099998,236,"2","E","Europe/Athens","airport","OurAirports",12.471899032600007,-249.1757211584055,"Increase"
5788,"PÃ©cs-PogÃ¡ny Airport","PÃ©cs-PogÃ¡ny","Hungary","PEV","LHPP",45.990898,18.240996,1000,"1","N","Europe/Budapest","airport","OurAirports",27.749902000000002,-181.80658187070145,"Increase"
5789,"GyÅ‘r-PÃ©r International Airport","GyÅ‘r","Hungary","\N","LHPR",47.624401,17.813601000000002,424,"1","N","Europe/Budapest","airport","OurAirports",29.810799999999997,-177.51005357064778,"Increase"
5790,"SÃ¡rmellÃ©k International Airport","SÃ¡rmellÃ©k","Hungary","SOB","LHSM",46.686391,17.159084,408,"1","N","Europe/Budapest","airport","OurAirports",29.527307,-170.95837931140235,"Increase"
5791,"Aosta Airport","Aosta","Italy","AOT","LIMW",45.738499,7.36872,1791,"1","E","Europe/Rome","airport","OurAirports",38.369778999999994,-72.84830541799808,"Increase"
5792,"Salerno Costa d'Amalfi Airport","Salerno","Italy","QSR","LIRI",40.620399,14.9113,119,"1","E","Europe/Rome","airport","OurAirports",25.709099,-148.48008895941666,"Increase"
5793,"Corvo Airport","Corvo","Portugal","CVU","LPCR",39.671501,-31.1136,0,"-1","E","Atlantic/Azores","airport","OurAirports",70.785101,312.92028088717893,"Increase"
5794,"Banja Luka International Airport","Banja Luka","Bosnia and Herzegovina","BNX","LQBK",44.94139862060547,17.297500610351562,400,"1","E","Europe/Sarajevo","airport","OurAirports",27.643898010253906,-172.35989623024213,"Increase"
5795,"UÅŸak Airport","Usak","Turkey","USQ","LTBO",38.68149948120117,29.47170066833496,2897,"3","E","Europe/Istanbul","airport","OurAirports",9.209798812866211,-294.47891356554425,"Increase"
5796,"Kars Airport","Kars","Turkey","KSY","LTCF",40.562198638916016,43.1150016784668,5889,"3","E","Europe/Istanbul","airport","OurAirports",-2.5528030395507812,-431.21295230407304,"Decrease"
5797,"ÅžanlÄ±urfa Airport","Sanliurfa","Turkey","SFQ","LTCH",37.09429931640625,38.84709930419922,1483,"3","E","Europe/Istanbul","airport","OurAirports",-1.7527999877929688,-388.51824558537743,"Decrease"
5798,"KahramanmaraÅŸ Airport","Kahramanmaras","Turkey","KCM","LTCN",37.5388259888,36.9535217285,1723,"3","E","Europe/Istanbul","airport","OurAirports",0.5853042602999992,-369.51962531468973,"Increase"
5799,"AÄŸrÄ± Airport","Agri","Turkey","AJI","LTCO",39.654541015625,43.025978088378906,5462,"3","E","Europe/Istanbul","airport","OurAirports",-3.3714370727539062,-430.3448010854206,"Decrease"
5800,"AdÄ±yaman Airport","Adiyaman","Turkey","ADF","LTCP",37.7313995361,38.4688987732,2216,"3","E","Europe/Istanbul","airport","OurAirports",-0.7374992371000033,-384.7085337665009,"Decrease"
5801,"SÃ¼leyman Demirel International Airport","Isparta","Turkey","ISE","LTFC",37.8554000854,30.368400573699997,2835,"3","E","Europe/Istanbul","airport","OurAirports",7.486999511700002,-303.48622683373094,"Increase"
5802,"BalÄ±kesir KÃ¶rfez Airport","Balikesir Korfez","Turkey","EDO","LTFD",39.554599761999995,27.013799667399997,50,"3","E","Europe/Istanbul","airport","OurAirports",12.540800094599998,-269.8209463139898,"Increase"
5803,"Samsun Ã‡arÅŸamba Airport","Samsun","Turkey","SZF","LTFH",41.254501,36.567101,18,"3","E","Europe/Istanbul","airport","OurAirports",4.687399999999997,-365.5573884584378,"Increase"
5806,"Å½ilina Airport","Å½ilina","Slovakia","ILZ","LZZI",49.231498718299996,18.6135005951,1020,"1","E","Europe/Bratislava","airport","OurAirports",30.617998123199996,-185.51308707953936,"Increase"
5807,"JAGS McCartney International Airport","Cockburn Town","Turks and Caicos Islands","GDT","MBGT",21.444499969482425,-71.14230346679688,13,"-4","U","America/Grand_Turk","airport","OurAirports",92.5868034362793,715.7405428200842,"Increase"
5808,"Middle Caicos Airport","Middle Caicos","Turks and Caicos Islands","MDS","MBMC",21.82602,-71.8025,9,"-4","U","America/Grand_Turk","airport","OurAirports",93.62852,722.3147660682066,"Increase"
5809,"Salt Cay Airport","Salt Cay","Turks and Caicos Islands","SLX","MBSY",21.3330001831,-71.1999969482,3,"-4","U","America/Grand_Turk","airport","OurAirports",92.5329971313,716.3375214595509,"Increase"
5810,"SamanÃ¡ El Catey International Airport","Samana","Dominican Republic","AZS","MDCY",19.267000198399998,-69.7419967651,30,"-4","U","America/Santo_Domingo","airport","OurAirports",89.0089969635,702.0397318097657,"Increase"
5811,"La Isabela International Airport","La Isabela","Dominican Republic","JBQ","MDJB",18.57250022888184,-69.98560333251953,98,"-4","U","America/Santo_Domingo","airport","OurAirports",88.55810356140137,704.6242714444597,"Increase"
5812,"Puerto Barrios Airport","Puerto Barrios","Guatemala","PBR","MGPB",15.7309,-88.583801,33,"-6","U","America/Guatemala","airport","OurAirports",104.314701,892.4692072614408,"Increase"
5813,"Quezaltenango Airport","Quezaltenango","Guatemala","AAZ","MGQZ",14.8656,-91.501999,7779,"-6","U","America/Guatemala","airport","OurAirports",106.367599,922.1752746168335,"Increase"
5814,"Utirik Airport","Utirik Island","Marshall Islands","UTK","03N",11.222000000000001,169.852005,4,"12","U","Pacific/Majuro","airport","OurAirports",-158.63000499999998,-1712.6556768936016,"Decrease"
5831,"Ahuas Airport","Ahuas","Honduras","AHS","MHAH",15.4722,-84.352203,249,"-6","U","America/Tegucigalpa","airport","OurAirports",99.824403,849.9738857800443,"Increase"
5832,"Puerto Lempira Airport","Puerto Lempira","Honduras","PEU","MHPL",15.2622,-83.78119699999999,33,"-6","U","America/Tegucigalpa","airport","OurAirports",99.043397,844.3014274176724,"Increase"
5833,"Mili Island Airport","Mili Island","Marshall Islands","MIJ","MLIP",6.08333,171.733002,4,"12","U","Pacific/Majuro","airport","OurAirports",-165.649672,-1744.5601179890946,"Decrease"
5834,"Captain Rogelio Castillo National Airport","Celaya","Mexico","CYW","MMCY",20.546,-100.887001,5709,"-6","S","America/Mexico_City","airport","OurAirports",121.43300099999999,1014.7803088902949,"Increase"
5835,"Ciudad ConstituciÃ³n Airport","Ciudad ConstituciÃ³n","Mexico","CUA","MMDA",25.053800582885998,-111.61499786376999,213,"-7","S","America/Mazatlan","airport","OurAirports",136.66879844665598,1121.6049912612143,"Increase"
5836,"Guerrero Negro Airport","Guerrero Negro","Mexico","GUB","MMGR",28.0261,-114.024002,59,"-8","S","America/Tijuana","airport","OurAirports",142.05010199999998,1145.3085133686814,"Increase"
5837,"El Lencero Airport","Jalapa","Mexico","JAL","MMJA",19.4750995636,-96.79750061040001,3127,"-6","S","America/Mexico_City","airport","OurAirports",116.272600174,973.945327323375,"Increase"
5838,"Alonso Valderrama Airport","ChitrÃ©","Panama","CTD","MPCE",7.987840175628662,-80.40969848632812,33,"-5","U","America/Panama","airport","OurAirports",88.39753866195679,815.1634980531248,"Increase"
5839,"Enrique Adolfo Jimenez Airport","ColÃ³n","Panama","ONX","MPEJ",9.356639862060547,-79.86740112304688,25,"-5","U","America/Panama","airport","OurAirports",89.22404098510742,808.2099175280804,"Increase"
5840,"JaquÃ© Airport","JaquÃ©","Panama","JQE","MPJE",7.51777982711792,-78.1572036743164,29,"-5","U","America/Panama","airport","OurAirports",85.67498350143433,792.9683512763977,"Increase"
5841,"Captain Ramon Xatruch Airport","La Palma","Panama","PLP","MPLP",8.406669616699219,-78.1417007446289,30,"-5","U","America/Panama","airport","OurAirports",86.54837036132812,791.7122104585981,"Increase"
5842,"Aerotortuguero Airport","Roxana","Costa Rica","TTQ","MRAO",10.42,-83.6095,92,"-6","U","America/Costa_Rica","airport","OurAirports",94.0295,845.118944337812,"Increase"
5843,"Barra del Colorado Airport","Pococi","Costa Rica","BCL","MRBC",10.768699645996094,-83.58560180664062,3,"-6","U","America/Costa_Rica","airport","OurAirports",94.35430145263672,844.6179210402456,"Increase"
5844,"Cabo Velas Airport","Nicoya","Costa Rica","\N","MRCV",10.355699539185,-85.852897644043,33,"-6","U","America/Costa_Rica","airport","OurAirports",96.208597183228,867.819377037626,"Increase"
5845,"Islita Airport","Nandayure","Costa Rica","PBP","MRIA",9.856109619140623,-85.37079620361328,7,"-6","U","America/Costa_Rica","airport","OurAirports",95.2269058227539,863.3696753796839,"Increase"
5847,"Puerto Jimenez Airport","Puerto Jimenez","Costa Rica","PJM","MRPJ",8.533329963684082,-83.30000305175781,7,"-6","U","America/Costa_Rica","airport","OurAirports",91.8333330154419,843.7617534799227,"Increase"
5848,"Tobias Bolanos International Airport","San Jose","Costa Rica","SYQ","MRPV",9.957050323486328,-84.13980102539062,3287,"-6","U","America/Costa_Rica","airport","OurAirports",94.09685134887695,850.8482840088681,"Increase"
5849,"(Duplicate) Playa Samara Airport","Playa Samara","Costa Rica","\N","MRSR",9.87,-85.48,10,"-6","U","America/Costa_Rica","airport","OurAirports",95.35000000000001,864.4605876393111,"Increase"
5850,"JÃ©rÃ©mie Airport","Jeremie","Haiti","JEE","MTJE",18.66309928894043,-74.17030334472656,147,"-5","U","America/Port-au-Prince","airport","OurAirports",92.83340263366699,746.6772020564783,"Increase"
5851,"Port-de-Paix Airport","Port-de-Paix","Haiti","PAX","MTPX",19.9335994720459,-72.84860229492188,9,"-5","U","America/Port-au-Prince","airport","OurAirports",92.78220176696777,733.1405863107974,"Increase"
5852,"Cayo Coco Airport","Cayo Coco","Cuba","\N","MUOC",22.5132007599,-78.51100158690001,6,"-5","U","America/Havana","airport","OurAirports",101.02420234680001,789.5973476981882,"Increase"
5853,"Alberto Delgado Airport","Trinidad","Cuba","TND","MUTD",21.788299560546875,-79.99720001220703,125,"-5","U","America/Havana","airport","OurAirports",101.7854995727539,804.6435670467816,"Increase"
5856,"Congo Town Airport","Andros","Bahamas","COX","MYAK",24.158701,-77.589798,15,"-5","U","America/Nassau","airport","OurAirports",101.74849900000001,780.1096509420759,"Increase"
5857,"Arthur's Town Airport","Arthur's Town","Bahamas","ATC","MYCA",24.6294,-75.673797,18,"-5","U","America/Nassau","airport","OurAirports",100.303197,760.8104685992349,"Increase"
5858,"New Bight Airport","Cat Island","Bahamas","TBI","MYCB",24.3153,-75.452301,5,"-5","U","America/Nassau","airport","OurAirports",99.76760100000001,758.6260891723731,"Increase"
5859,"Colonel Hill Airport","Colonel Hill","Bahamas","CRI","MYCI",22.7455997467,-74.18240356449999,5,"-5","U","America/Nassau","airport","OurAirports",96.9280033112,746.0854314486107,"Increase"
5860,"Nassau Paradise Island Airport","Nassau","Bahamas","PID","MYPI",25.08300018310547,-77.30000305175781,0,"-5","U","America/Nassau","airport","OurAirports",102.38300323486328,777.081799145233,"Increase"
5861,"Enua Airport","Atiu Island","Cook Islands","AIU","NCAT",-19.96780014038086,-158.11900329589844,36,"-10","U","Pacific/Rarotonga","airport","OurAirports",138.15120315551758,1574.271333744035,"Increase"
5862,"Mangaia Island Airport","Mangaia Island","Cook Islands","MGS","NCMG",-21.89598655700684,-157.9066619873047,45,"-10","U","Pacific/Rarotonga","airport","OurAirports",136.01067543029785,1572.8549483835623,"Increase"
5863,"Manihiki Island Airport","Manihiki Island","Cook Islands","MHX","NCMH",-10.376700401306152,-161.0019989013672,0,"-10","U","Pacific/Rarotonga","airport","OurAirports",150.62529850006104,1595.5042669946472,"Increase"
5864,"Mauke Airport","Mauke Island","Cook Islands","MUK","NCMK",-20.13610076904297,-157.34500122070312,26,"-10","U","Pacific/Rarotonga","airport","OurAirports",137.20890045166016,1566.6359372267052,"Increase"
5865,"Mitiaro Island Airport","Mitiaro Island","Cook Islands","MOI","NCMR",-19.842500686645508,-157.7030029296875,25,"-10","U","Pacific/Rarotonga","airport","OurAirports",137.860502243042,1570.082290984041,"Increase"
5866,"Tongareva Airport","Penrhyn Island","Cook Islands","PYE","NCPY",-9.01436996459961,-158.03240966796875,8,"-10","U","Pacific/Rarotonga","airport","OurAirports",149.01803970336914,1563.7929314081734,"Increase"
5867,"Cicia Airport","Cicia","Fiji","ICI","NFCI",-17.7432994843,-179.34199523900003,13,"12","U","Pacific/Fiji","airport","OurAirports",161.59869575470003,1784.3123624573786,"Increase"
5868,"Malolo Lailai Island Airport","Malolo Lailai Island","Fiji","PTF","NFFO",-17.7779006958,177.19700622599998,10,"12","U","Pacific/Fiji","airport","OurAirports",-194.97490692179997,-1761.0027995748246,"Decrease"
5869,"Vunisea Airport","Vunisea","Fiji","KDV","NFKD",-19.0580997467,178.15699768099998,6,"12","U","Pacific/Fiji","airport","OurAirports",-197.2150974277,-1771.2218780987498,"Decrease"
5870,"Mana Island Airport","Mana Island","Fiji","MNF","NFMA",-17.6730995178,177.09800720200002,0,"12","U","Pacific/Fiji","airport","OurAirports",-194.77110671980003,-1759.9593053161386,"Decrease"
5871,"Moala Airport","Moala","Fiji","MFJ","NFMO",-18.5666999817,179.951004028,13,"12","U","Pacific/Fiji","airport","OurAirports",-198.5177040097,-1788.8179030555407,"Decrease"
5872,"Ngau Airport","Ngau","Fiji","NGI","NFNG",-18.115600585899998,179.339996338,50,"12","U","Pacific/Fiji","airport","OurAirports",-197.45559692389998,-1782.5002089949542,"Decrease"
5873,"Lakeba Island Airport","Lakeba Island","Fiji","LKB","NFNK",-18.1991996765,-178.817001343,280,"12","U","Pacific/Fiji","airport","OurAirports",160.6178016665,1779.3444713994952,"Increase"
5874,"Labasa Airport","Lambasa","Fiji","LBS","NFNL",-16.466699600219727,179.33999633789062,44,"12","U","Pacific/Fiji","airport","OurAirports",-195.80669593811035,-1781.5088922661803,"Decrease"
5875,"Matei Airport","Matei","Fiji","TVU","NFNM",-16.6905994415,-179.87699890099998,60,"12","U","Pacific/Fiji","airport","OurAirports",163.18639945949997,1788.9928446940355,"Increase"
